subject experiment item condition time event RT phraseNr phrase button answerLeft answerRight answerCorrect interval responseButton responseGrammatical responseCorrect
1020 practice 0 gram  1353584379.140000 ITISleepStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584379.140000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584379.157000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.441000 ITISleepEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.441000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.455000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.855000 displayUpdateStart NA 0.5 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.869000 displayUpdateEnd NA 0.5 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.905000 displayUpdateStart NA 1 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584380.919000 displayUpdateEnd NA 1 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.206000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.305000 displayUpdateStart NA 1.5 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.319000 displayUpdateEnd NA 1.5 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.355000 displayUpdateStart NA 2 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.369000 displayUpdateEnd NA 2 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.406000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.606000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.755000 displayUpdateStart NA 2.5 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.769000 displayUpdateEnd NA 2.5 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.805000 displayUpdateStart NA 3 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.807000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584381.820000 displayUpdateEnd NA 3 NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584382.007000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584382.207000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584382.406000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584382.606000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584382.806000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584383.006000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584383.206000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584383.406000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584383.606000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584383.806000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584384.006000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584384.206000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584384.406000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584384.606000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584384.806000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584385.006000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584385.206000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584385.406000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584385.606000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584385.806000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1020 practice 0 gram  1353584386.006000 signalStart NA NA NA NA NA NA NA NA NA NA NA
