subject experiment item condition time event RT phraseNr phrase button answerLeft answerRight answerCorrect interval responseButton responseGrammatical responseCorrect
1023 practice 38 gram  1354019799.651000 ITISleepStart NA NA NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019799.652000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019799.669000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019800.952000 ITISleepEnd NA NA NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019800.952000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019800.966000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.366000 displayUpdateStart NA 0.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.380000 displayUpdateEnd NA 0.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.416000 displayUpdateStart NA 1 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.430000 displayUpdateEnd NA 1 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.816000 displayUpdateStart NA 1.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.830000 displayUpdateEnd NA 1.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.866000 displayUpdateStart NA 2 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019801.880000 displayUpdateEnd NA 2 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.266000 displayUpdateStart NA 2.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.280000 displayUpdateEnd NA 2.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.316000 displayUpdateStart NA 3 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.330000 displayUpdateEnd NA 3 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.716000 displayUpdateStart NA 3.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.730000 displayUpdateEnd NA 3.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.766000 displayUpdateStart NA 4 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019802.779000 displayUpdateEnd NA 4 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.166000 displayUpdateStart NA 4.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.180000 displayUpdateEnd NA 4.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.216000 displayUpdateStart NA 5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.230000 displayUpdateEnd NA 5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.616000 displayUpdateStart NA 5.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.630000 displayUpdateEnd NA 5.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.666000 displayUpdateStart NA 6 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019803.680000 displayUpdateEnd NA 6 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.066000 displayUpdateStart NA 6.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.080000 displayUpdateEnd NA 6.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.116000 displayUpdateStart NA 7 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.130000 displayUpdateEnd NA 7 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.417000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.516000 displayUpdateStart NA 7.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.530000 displayUpdateEnd NA 7.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.566000 displayUpdateStart NA 8 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.580000 displayUpdateEnd NA 8 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.617000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.816000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.819000 satResponse 3.0 NA NA NA NA NA NA 2 R Y True
1023 practice 38 gram  1354019804.966000 displayUpdateStart NA 8.5 NA NA NA NA NA NA NA NA NA
1023 practice 38 gram  1354019804.980000 displayUpdateEnd NA 8.5 NA NA NA NA NA NA NA NA NA
