subject experiment item condition time event RT phraseNr phrase button answerLeft answerRight answerCorrect interval responseButton responseGrammatical responseCorrect
1018 practice 38 gram  1353330512.797000 ITISleepStart NA NA NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330512.797000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330512.809000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.097000 ITISleepEnd NA NA NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.097000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.111000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.511000 displayUpdateStart NA 0.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.525000 displayUpdateEnd NA 0.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.561000 displayUpdateStart NA 1 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.574000 displayUpdateEnd NA 1 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.961000 displayUpdateStart NA 1.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330514.975000 displayUpdateEnd NA 1.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.011000 displayUpdateStart NA 2 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.025000 displayUpdateEnd NA 2 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.411000 displayUpdateStart NA 2.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.425000 displayUpdateEnd NA 2.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.461000 displayUpdateStart NA 3 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.475000 displayUpdateEnd NA 3 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.861000 displayUpdateStart NA 3.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.876000 displayUpdateEnd NA 3.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.911000 displayUpdateStart NA 4 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330515.926000 displayUpdateEnd NA 4 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330516.311000 displayUpdateStart NA 4.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330516.325000 displayUpdateEnd NA 4.5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330516.361000 displayUpdateStart NA 5 NA NA NA NA NA NA NA NA NA
1018 practice 38 gram  1353330516.375000 displayUpdateEnd NA 5 NA NA NA NA NA NA NA NA NA
