subject experiment item condition time event RT phraseNr phrase button answerLeft answerRight answerCorrect interval responseButton responseGrammatical responseCorrect
1019 practice 70 gram  1353577818.984000 ITISleepStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577818.984000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577819.002000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.284000 ITISleepEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.284000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.298000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.698000 displayUpdateStart NA 0.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.712000 displayUpdateEnd NA 0.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.748000 displayUpdateStart NA 1 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577820.761000 displayUpdateEnd NA 1 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.148000 displayUpdateStart NA 1.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.161000 displayUpdateEnd NA 1.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.198000 displayUpdateStart NA 2 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.211000 displayUpdateEnd NA 2 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.598000 displayUpdateStart NA 2.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.611000 displayUpdateEnd NA 2.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.648000 displayUpdateStart NA 3 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.661000 displayUpdateEnd NA 3 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577821.949000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.048000 displayUpdateStart NA 3.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.062000 displayUpdateEnd NA 3.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.098000 displayUpdateStart NA 4 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.111000 displayUpdateEnd NA 4 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.149000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.348000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.499000 displayUpdateStart NA 4.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.501000 satResponse 153.0 NA NA NA NA NA NA 2 R Y True
1019 practice 70 gram  1353577822.516000 displayUpdateEnd NA 4.5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.548000 displayUpdateStart NA 5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.548000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.562000 displayUpdateEnd NA 5 NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.749000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577822.866000 satResponse 118.0 NA NA NA NA NA NA 3 R Y True
1019 practice 70 gram  1353577822.949000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577823.148000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577823.241000 satResponse 93.0 NA NA NA NA NA NA 4 R Y True
1019 practice 70 gram  1353577823.348000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577823.548000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577823.614000 satResponse 66.0 NA NA NA NA NA NA 5 R Y True
1019 practice 70 gram  1353577823.748000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577823.948000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577823.977000 satResponse 29.0 NA NA NA NA NA NA 6 R Y True
1019 practice 70 gram  1353577824.148000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577824.348000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1019 practice 70 gram  1353577824.362000 satResponse 14.0 NA NA NA NA NA NA 7 R Y True
1019 practice 70 gram  1353577824.548000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
