subject experiment item condition time event RT phraseNr phrase button answerLeft answerRight answerCorrect interval responseButton responseGrammatical responseCorrect
1016 practice 70 gram  1353058324.950000 ITISleepStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058324.950000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058324.957000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.250000 ITISleepEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.250000 displayUpdateStart NA 0 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.263000 displayUpdateEnd NA 0 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.664000 displayUpdateStart NA 0.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.678000 displayUpdateEnd NA 0.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.713000 displayUpdateStart NA 1 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058326.727000 displayUpdateEnd NA 1 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.113000 displayUpdateStart NA 1.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.127000 displayUpdateEnd NA 1.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.163000 displayUpdateStart NA 2 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.177000 displayUpdateEnd NA 2 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.563000 displayUpdateStart NA 2.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.577000 displayUpdateEnd NA 2.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.613000 displayUpdateStart NA 3 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.627000 displayUpdateEnd NA 3 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058327.914000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.013000 displayUpdateStart NA 3.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.027000 displayUpdateEnd NA 3.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.063000 displayUpdateStart NA 4 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.077000 displayUpdateEnd NA 4 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.114000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.314000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.344000 satResponse 31.0 NA NA NA NA NA NA 2 L Y True
1016 practice 70 gram  1353058328.463000 displayUpdateStart NA 4.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.479000 displayUpdateEnd NA 4.5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.513000 displayUpdateStart NA 5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.514000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.528000 displayUpdateEnd NA 5 NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.714000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058328.740000 satResponse 27.0 NA NA NA NA NA NA 3 L Y True
1016 practice 70 gram  1353058328.914000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058329.105000 satResponse 392.0 NA NA NA NA NA NA NA L Y True
1016 practice 70 gram  1353058329.113000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058329.313000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058329.513000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058329.538000 satResponse 25.0 NA NA NA NA NA NA 5 L Y True
1016 practice 70 gram  1353058329.714000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058329.913000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058329.932000 satResponse 19.0 NA NA NA NA NA NA 6 L Y True
1016 practice 70 gram  1353058330.113000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058330.313000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058330.345000 satResponse 33.0 NA NA NA NA NA NA 7 L Y True
1016 practice 70 gram  1353058330.513000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058330.712000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058330.717000 satResponse 5.0 NA NA NA NA NA NA 8 L Y True
1016 practice 70 gram  1353058330.912000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058331.112000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058331.120000 satResponse 8.0 NA NA NA NA NA NA 9 L Y True
1016 practice 70 gram  1353058331.312000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058331.512000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058331.513000 satResponse 1.0 NA NA NA NA NA NA 10 L Y True
1016 practice 70 gram  1353058331.712000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058331.912000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058331.927000 satResponse 15.0 NA NA NA NA NA NA 11 L Y True
1016 practice 70 gram  1353058332.112000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058332.312000 signalStart NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058332.320000 satResponse 8.0 NA NA NA NA NA NA 12 L Y True
1016 practice 70 gram  1353058332.512000 signalEnd NA NA NA NA NA NA NA NA NA NA NA
1016 practice 70 gram  1353058332.712000 signalStart NA NA NA NA NA NA NA NA NA NA NA
